TimeStamp,Is_Participate,PosterScore,PhraseScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton,SuveyType,PraseType,,
8/21/2024 11:07:34,Yes,75,50,1,2,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,30dai,female,Yes,4,3,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:07:42,Yes,30,30,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:07:54,Yes,70,80,4,3,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,3,4,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:07:58,Yes,60,50,3,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,4,4,なし,なし,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:08:04,Yes,100,100,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,female,Yes,4,3,間違いがちなのでこれからもきちんと分別します,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:08:12,Yes,10,10,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,2,2,ポイントの割りに時間がかかる,ゴミはゴミ箱に,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:08:17,Yes,100,100,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,2,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:08:20,Yes,90,90,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,4,3,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:08:38,Yes,3,1,2,3,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,female,Yes,4,3,資源ゴミの分別を怠ってたので少しずつ意識していきたいと思った。,ペットボトルのラベルや蓋との分別,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:08:57,Yes,80,85,4,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,70dai,male,Yes,5,4,ゴミ分別の大切さ,とにかく分別する,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:09:53,Yes,60,72,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,3,3,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:09:58,Yes,2,7,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,female,Yes,3,3,身につまされることがあった,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:10:13,Yes,6,5,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:10:16,Yes,70,70,3,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,4,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:10:38,Yes,3,2,2,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,30dai,female,Yes,4,3,資源ゴミの分別を怠ってたので少しずつ意識していきたいと思った。,ペットボトルのラベルや蓋との分別。,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:10:43,Yes,66,88,4,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:10:48,Yes,6,6,2,4,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,4,3,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:10:55,Yes,90,90,4,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:11:01,Yes,30,40,4,1,紙は燃えるごみに分別しないでください。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,male,No,3,2,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:11:16,Yes,30,30,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,4,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
8/21/2024 11:11:17,Yes,30,25,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,No,4,4,,,d,資源ごみは燃やすごみとして分別されるものではありません。,,
