,TimeStamp,SurvayType,PosterScore,ChooseHigh_Poster,ChooseLow_Poster,ChooseHigh_Phrases1,ChooseHigh_Phrases2,ChooseHigh_Phrases3,Age,Sex,ThrowOut,Awareness_Tra,Awareness_Env,Thoughts,Acton
1290,9/29/2024 14:07:21,I,60,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,4,なし,なし
1291,9/29/2024 14:07:30,I,40,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,No,2,2,日本は世界的に見てもゴミの分別がかなり複雑なのでどうすれば間違った捨て方をしないかなど真剣に考えなければならないと思いました,できるだけ長く使えるようなものを購入するようにしています
1292,9/29/2024 14:07:40,I,5,1,3,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,female,Yes,4,4,NA,NA
1293,9/29/2024 14:07:43,I,78,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,4,ごみの分別はみんなで取り組むべき内容です。,出来るだけごみを出さないようにする。
1294,9/29/2024 14:08:12,I,80,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,4,4,NA,NA
1295,9/29/2024 14:08:14,I,6,2,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,5,5,ゴミ分別とペットボトルなどラベル剥がしてないキャップ付きなど怒りを感じます。,分別はキッチリを重点に置いてます。
1296,9/29/2024 14:08:23,I,40,1,3,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,female,Yes,4,3,NA,NA
1297,9/29/2024 14:08:28,I,70,2,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,2,3,NA,分別を気をつけてる
1298,9/29/2024 14:08:35,I,5,2,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,NA,NA
1299,9/29/2024 14:08:55,I,4,3,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,NA,NA
1300,9/29/2024 14:08:55,I,90,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,female,Yes,4,4,NA,NA
1301,9/29/2024 14:09:06,I,30,3,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,悪者を監視するようなポスターでは人の行動を促すことはできないのでは,NA
1302,9/29/2024 14:09:22,I,50,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,2,3,NA,NA
1303,9/29/2024 14:09:23,I,40,3,4,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,10dai,female,No,3,3,NA,NA
1304,9/29/2024 14:09:36,I,100,4,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,female,Yes,5,4,ゴミの分別は大事,NA
1305,9/29/2024 14:09:45,I,7,2,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,40dai,female,Yes,4,3,NA,NA
1306,9/29/2024 14:09:49,I,80,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,画像が少し小さめで見づらく感じました,分別はしっかりやっているつもりだが複数の素材が混合してるパッケージだと迷うのでそういう商品は自然と避けるようにしてる
1307,9/29/2024 14:09:51,I,70,2,1,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,60dai,male,Yes,2,3,紙が資源ゴミと理解出来た,ポイ捨てだけはしない
1308,9/29/2024 14:09:56,I,6,3,1,資源ごみは燃やすごみとして分別されるものではありません。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,50dai,male,Yes,3,3,NA,自分が出来ることをやる
1309,9/29/2024 14:10:19,I,80,4,1,紙は資源ごみに分別してください。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,60dai,male,Yes,4,4,NA,NA
1310,9/29/2024 14:10:33,I,50,2,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,other,female,No,3,3,NA,NA
1311,9/29/2024 14:11:14,I,4,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,NA,NA
1312,9/29/2024 14:11:25,I,4,3,1,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,40dai,male,Yes,3,3,NA,NA
1313,9/29/2024 14:11:56,I,3,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は燃えるごみに分別しないでください。,60dai,male,Yes,4,4,啓発ポスターにセンスがなさすぎる,自分たちの自治体は当然に実施している内容ですね
1314,9/29/2024 14:12:34,I,50,2,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,other,female,No,3,3,NA,NA
1315,9/29/2024 14:12:39,I,50,2,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,other,female,No,3,3,NA,NA
1316,9/29/2024 14:12:46,I,50,2,3,紙は燃えるごみに分別しないでください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,other,female,No,3,3,NA,NA
1317,9/29/2024 14:12:51,I,35,3,2,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,ポスターが小さくて見にくい。,資源ゴミを洗って出す。
1318,9/29/2024 14:13:23,I,20,3,1,多くの資源ごみが燃やすごみとして分別されています。,資源ごみは燃やすごみとして分別されるものではありません。,紙は資源ごみに分別してください。,30dai,male,Yes,4,3,NA,どこまでの汚れがあっても資源ごみとして出せるのかわからない
1319,9/29/2024 14:19:46,I,10,2,1,資源ごみは燃やすごみとして分別されるものではありません。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,40dai,male,Yes,5,4,NA,NA
1320,9/29/2024 14:01:48,J,40,2,3,紙は資源ごみに分別してください。,資源ごみは燃やすごみとして分別されるものではありません。,紙は燃えるごみに分別しないでください。,40dai,male,Yes,4,3,NA,NA
1321,9/29/2024 14:01:50,J,80,3,1,多くの資源ごみが燃やすごみとして分別されています。,多くの資源ごみが燃やすごみとして分別されています。,紙は資源ごみに分別してください。,50dai,male,Yes,4,3,NA,NA
